Date,Open,High,Low,Close,Adj Close,Volume
2016-03-30,864.000000,885.000000,861.849976,881.849976,854.912659,1470782
2016-03-31,880.500000,884.250000,865.099976,868.400024,841.873535,1682214
2016-04-01,871.000000,883.950012,865.000000,870.000000,843.424683,853331
2016-04-04,874.000000,888.500000,865.250000,886.150024,859.081299,662760
2016-04-05,885.400024,885.400024,862.000000,869.849976,843.279236,762479
2016-04-06,869.700012,875.000000,860.650024,863.299988,836.929382,451307
2016-04-07,864.000000,869.000000,855.049988,858.250000,832.033508,449770
2016-04-08,860.000000,861.450012,849.599976,851.549988,825.538269,448087
2016-04-11,850.000000,861.900024,842.750000,860.000000,833.730164,651373
2016-04-12,861.799988,870.000000,859.500000,866.900024,840.419312,433486
2016-04-13,870.500000,876.000000,866.000000,874.349976,847.641846,692424
2016-04-18,884.250000,886.549988,875.000000,885.200012,858.160400,685762
2016-04-20,885.000000,887.750000,875.250000,885.799988,858.742065,778272
2016-04-21,890.000000,895.000000,885.099976,889.150024,861.989685,702226
2016-04-22,885.700012,893.700012,869.400024,871.549988,844.927307,692414
2016-04-25,870.400024,870.400024,856.000000,861.750000,835.426697,587700
2016-04-26,864.200012,880.000000,859.049988,876.900024,850.113892,694778
2016-04-27,875.700012,891.000000,871.000000,889.849976,862.668335,553126
2016-04-28,889.849976,894.500000,870.000000,873.099976,846.429993,1013142
2016-04-29,873.000000,876.000000,861.650024,866.250000,839.789246,955985
2016-05-02,864.000000,867.500000,860.650024,864.799988,838.383545,199724
2016-05-03,869.500000,886.900024,865.400024,872.000000,845.363586,1073196
2016-05-04,872.000000,879.000000,864.000000,873.599976,846.914734,469904
2016-05-05,874.099976,875.450012,862.450012,867.049988,840.564758,402567
2016-05-06,863.950012,890.000000,861.500000,889.049988,861.892822,1249025
2016-05-09,894.950012,913.900024,893.650024,906.599976,878.906677,1355429
2016-05-10,904.950012,908.250000,893.450012,898.349976,870.908691,1034271
2016-05-11,892.000000,919.000000,887.500000,907.849976,880.118469,2228431
2016-05-12,920.000000,933.900024,917.200012,928.799988,900.428589,2382775
2016-05-13,928.750000,948.000000,927.599976,943.650024,914.825012,2285317
2016-05-16,948.950012,957.799988,945.000000,952.650024,923.549988,1913343
2016-05-17,953.500000,972.000000,947.750000,969.650024,940.030762,1770437
2016-05-18,969.000000,971.000000,952.450012,963.250000,933.826233,1273835
2016-05-19,968.849976,968.849976,952.049988,956.799988,927.573181,1251713
2016-05-20,956.000000,963.000000,950.750000,956.000000,926.797729,972841
2016-05-23,959.900024,960.000000,943.650024,946.599976,917.684814,726047
2016-05-24,952.400024,962.400024,941.700012,956.250000,927.040100,490332
2016-05-25,963.150024,985.000000,962.799988,982.250000,952.245911,815313
2016-05-26,988.549988,999.500000,973.450012,991.849976,961.552612,1410903
2016-05-27,991.900024,1001.799988,986.450012,998.250000,967.757202,1105534
2016-05-30,994.000000,1004.250000,978.450012,984.900024,954.815002,1487177
2016-05-31,988.000000,995.500000,980.700012,984.849976,954.766479,1151373
2016-06-01,989.049988,1025.000000,989.049988,1021.700012,990.490723,2068760
2016-06-02,1007.000000,1029.000000,996.549988,1024.050049,992.769104,2420319
2016-06-03,1023.500000,1032.099976,1013.500000,1025.300049,993.980896,2045789
2016-06-06,1017.099976,1032.349976,1016.599976,1026.300049,994.950378,1574228
2016-06-07,1025.349976,1037.449951,1024.599976,1032.750000,1001.203308,755934
2016-06-08,1029.000000,1029.000000,1011.250000,1018.049988,986.952332,933533
2016-06-09,1018.000000,1019.000000,995.700012,998.799988,968.290283,1024252
2016-06-10,994.950012,999.000000,989.599976,992.049988,961.746643,1313970
2016-06-13,987.000000,996.500000,985.099976,994.900024,964.509460,808571
2016-06-14,995.000000,999.000000,978.599976,986.500000,956.366028,699283
2016-06-15,986.000000,1002.000000,986.000000,998.400024,967.902527,731016
2016-06-16,993.750000,1009.000000,986.200012,1006.549988,981.011353,740810
2016-06-17,1010.000000,1014.849976,994.000000,999.599976,974.237610,365441
2016-06-20,994.950012,997.000000,986.250000,991.500000,966.343201,627622
2016-06-21,990.000000,991.000000,977.200012,982.049988,957.132813,712870
2016-06-22,980.000000,989.450012,978.500000,985.450012,960.446594,507154
2016-06-23,986.099976,990.000000,980.299988,984.099976,959.130859,678141
2016-06-24,974.099976,993.000000,963.599976,989.549988,964.442688,777600
2016-06-27,970.250000,992.950012,970.250000,974.299988,949.579529,662651
2016-06-28,981.000000,985.000000,975.349976,980.200012,955.329773,822749
2016-06-29,978.250000,999.299988,978.250000,994.200012,968.974609,711457
2016-06-30,1004.849976,1009.000000,996.049988,1003.299988,977.843750,1039352
2016-07-01,1002.799988,1011.099976,995.450012,1002.500000,977.063904,1314022
2016-07-04,1008.000000,1017.049988,998.200012,1000.400024,975.017395,884699
2016-07-05,1003.000000,1004.849976,983.349976,985.099976,960.105530,523870
2016-07-07,989.349976,997.000000,985.000000,987.700012,962.639526,757053
2016-07-08,992.900024,1013.900024,988.150024,1010.700012,985.055908,1200518
2016-07-11,1020.000000,1033.000000,1017.849976,1026.800049,1000.747559,1082293
2016-07-12,1028.800049,1037.900024,1016.799988,1020.450012,994.558594,1259777
2016-07-13,1029.000000,1029.000000,1006.450012,1009.500000,983.886475,1319911
2016-07-14,1010.200012,1025.500000,1009.000000,1017.599976,991.780945,754274
2016-07-15,1018.200012,1031.500000,1018.200012,1025.900024,999.870300,671924
2016-07-18,1027.099976,1044.900024,1025.250000,1028.500000,1002.404297,721547
2016-07-19,1031.000000,1037.500000,1021.200012,1030.699951,1004.548645,541334
2016-07-20,1029.250000,1036.400024,1020.000000,1028.550049,1002.453125,529012
2016-07-21,1029.800049,1048.000000,1026.550049,1042.699951,1016.244080,706661
2016-07-22,1047.849976,1054.000000,1042.050049,1047.050049,1020.483704,502766
2016-07-25,1049.300049,1074.400024,1047.150024,1070.650024,1043.484863,734354
2016-07-26,1072.099976,1074.949951,1055.000000,1060.750000,1033.836060,562982
2016-07-27,1069.900024,1073.800049,1052.199951,1061.800049,1034.859497,765267
2016-07-28,1074.000000,1153.800049,1068.000000,1128.000000,1099.379761,5831636
2016-07-29,1127.500000,1137.699951,1102.250000,1114.150024,1085.881104,1152956
2016-08-01,1119.599976,1134.000000,1115.050049,1120.900024,1092.459961,864041
2016-08-02,1129.699951,1142.500000,1118.650024,1123.349976,1094.847778,832931
2016-08-03,1132.449951,1147.150024,1124.050049,1143.400024,1114.389038,1130691
2016-08-04,1152.050049,1154.599976,1116.699951,1127.300049,1098.697632,1075876
2016-08-05,1131.000000,1145.300049,1128.750000,1143.349976,1114.340454,543090
2016-08-08,1153.000000,1153.000000,1136.000000,1148.349976,1119.213501,407801
2016-08-09,1153.599976,1154.949951,1134.000000,1146.500000,1117.410278,541100
2016-08-10,1142.099976,1148.449951,1128.099976,1129.949951,1101.280151,788849
2016-08-11,1130.000000,1147.500000,1118.599976,1145.099976,1116.045776,651399
2016-08-12,1143.000000,1161.250000,1125.400024,1137.500000,1108.638916,795382
2016-08-16,1135.500000,1147.800049,1126.900024,1129.650024,1100.988037,921462
2016-08-17,1115.000000,1127.699951,1108.150024,1113.550049,1085.296387,742834
2016-08-18,1119.750000,1119.750000,1102.550049,1107.349976,1079.253662,1263890
2016-08-19,1101.349976,1126.900024,1101.349976,1113.500000,1085.247437,864966
2016-08-22,1121.000000,1121.000000,1105.000000,1113.900024,1085.637573,827995
2016-08-23,1112.699951,1129.650024,1108.150024,1126.250000,1097.674194,684493
2016-08-24,1130.000000,1130.199951,1115.599976,1118.849976,1090.461914,417969
2016-08-25,1120.099976,1126.500000,1102.800049,1105.900024,1077.840698,554850
2016-08-26,1106.250000,1127.550049,1091.050049,1123.300049,1094.799316,869672
2016-08-29,1123.300049,1124.650024,1104.150024,1111.849976,1083.639526,452947
2016-08-30,1115.000000,1148.000000,1110.000000,1146.199951,1117.117798,674826
2016-08-31,1157.000000,1173.900024,1149.000000,1157.900024,1128.521118,1668417
2016-09-01,1159.849976,1164.050049,1142.000000,1156.949951,1127.595215,621894
2016-09-02,1158.949951,1172.000000,1151.300049,1167.550049,1137.926392,710106
2016-09-06,1175.000000,1213.900024,1170.599976,1204.150024,1173.597778,1131704
2016-09-07,1208.000000,1209.000000,1170.699951,1177.199951,1147.331421,1092266
2016-09-08,1179.000000,1190.000000,1171.000000,1182.599976,1152.594360,888245
2016-09-09,1181.900024,1181.900024,1168.000000,1171.750000,1142.020020,575102
2016-09-12,1156.349976,1163.000000,1137.000000,1154.599976,1125.305054,465079
2016-09-14,1150.099976,1178.949951,1150.099976,1163.599976,1134.076416,704633
2016-09-15,1170.000000,1175.500000,1160.000000,1173.550049,1143.774048,616127
2016-09-16,1173.599976,1181.250000,1152.000000,1155.150024,1125.841064,1136226
2016-09-19,1157.199951,1172.000000,1157.199951,1163.599976,1134.076416,550698
2016-09-20,1164.000000,1173.699951,1162.599976,1165.050049,1135.489868,966451
2016-09-21,1165.900024,1176.000000,1165.900024,1170.599976,1140.899048,615798
2016-09-22,1182.300049,1197.000000,1175.000000,1192.000000,1161.755859,913747
2016-09-23,1201.000000,1203.500000,1185.000000,1191.199951,1160.976074,668223
2016-09-26,1195.000000,1195.000000,1174.900024,1183.000000,1152.984375,817715
2016-09-27,1184.199951,1203.000000,1184.199951,1192.550049,1162.291870,532323
2016-09-28,1193.000000,1201.000000,1188.099976,1193.500000,1163.217773,566690
2016-09-29,1194.349976,1203.349976,1160.000000,1167.349976,1137.731323,1125599
2016-09-30,1167.000000,1179.949951,1156.000000,1160.699951,1131.250000,478253
2016-10-03,1170.000000,1199.000000,1165.400024,1193.000000,1162.730469,747111
2016-10-04,1202.000000,1203.000000,1179.400024,1192.550049,1162.291870,503642
2016-10-05,1188.000000,1224.000000,1185.000000,1208.750000,1178.080933,1080751
2016-10-06,1210.099976,1222.400024,1201.699951,1209.500000,1178.811890,746006
2016-10-07,1208.000000,1210.000000,1180.800049,1184.599976,1154.543579,873434
2016-10-10,1189.000000,1219.000000,1189.000000,1212.650024,1181.882202,570180
2016-10-13,1227.000000,1227.300049,1208.849976,1216.599976,1185.731812,1391322
2016-10-14,1216.099976,1220.000000,1202.250000,1205.750000,1175.156982,354200
2016-10-17,1208.099976,1208.400024,1178.500000,1182.300049,1152.302002,365921
2016-10-18,1186.400024,1193.349976,1165.550049,1174.500000,1144.699951,1339044
2016-10-19,1180.000000,1184.150024,1163.250000,1169.300049,1139.632080,1201677
2016-10-20,1175.000000,1177.000000,1163.250000,1165.750000,1136.171875,448785
2016-10-21,1172.900024,1172.900024,1144.400024,1153.500000,1124.232910,948987
2016-10-24,1161.150024,1162.000000,1124.099976,1127.500000,1098.892456,1287073
2016-10-25,1131.949951,1158.300049,1117.099976,1139.750000,1110.831665,3014876
2016-10-26,1153.300049,1157.000000,1113.900024,1123.099976,1094.604126,1323248
2016-10-27,1133.000000,1134.400024,1081.000000,1085.449951,1057.909302,1764517
2016-10-28,1081.000000,1096.949951,1066.050049,1069.900024,1042.753906,1732990
2016-11-01,1077.099976,1088.199951,1072.000000,1076.699951,1051.987061,983171
2016-11-02,1067.900024,1083.349976,1055.349976,1062.750000,1038.357178,872573
2016-11-03,1058.300049,1075.000000,1033.449951,1037.150024,1013.344788,1075107
2016-11-04,1039.199951,1054.800049,1035.099976,1043.050049,1019.109497,976222
2016-11-07,1048.000000,1059.599976,1027.900024,1037.349976,1013.540222,829767
2016-11-08,1044.750000,1060.000000,1040.000000,1057.000000,1032.739258,780312
2016-11-09,999.000000,1058.099976,952.000000,1050.949951,1026.827881,2005884
2016-11-10,1056.000000,1060.000000,1008.000000,1011.299988,988.088135,1719037
2016-11-11,1000.000000,1004.950012,958.000000,962.299988,940.212830,2665967
2016-11-15,970.950012,970.950012,869.000000,890.799988,870.353882,5354021
2016-11-16,917.500000,945.900024,903.000000,935.700012,914.223328,3032067
2016-11-17,946.000000,947.150024,917.000000,918.450012,897.369324,1310176
2016-11-18,925.900024,928.950012,899.849976,908.200012,887.354553,1335202
2016-11-21,918.000000,918.000000,891.750000,900.000000,879.342834,1639425
2016-11-22,908.000000,912.950012,895.000000,907.750000,886.914795,1678288
2016-11-23,915.900024,946.400024,912.000000,942.049988,920.427551,2371811
2016-11-24,938.250000,965.750000,932.049988,936.099976,914.614075,2908165
2016-11-25,943.900024,953.299988,938.799988,945.450012,923.749573,1460489
2016-11-28,950.000000,968.650024,933.500000,936.099976,914.614075,1335539
2016-11-29,940.400024,967.000000,935.200012,958.549988,936.548828,2507536
2016-11-30,967.950012,974.900024,952.549988,969.900024,947.638428,4460941
2016-12-01,967.000000,968.000000,936.000000,939.150024,917.594116,1517103
2016-12-02,936.000000,936.500000,902.000000,904.849976,884.081421,2139914
2016-12-05,910.000000,941.599976,895.250000,937.650024,916.128601,1881935
2016-12-06,940.900024,944.700012,924.150024,934.150024,912.708984,889147
2016-12-07,936.000000,948.500000,928.200012,932.200012,910.803650,809152
2016-12-08,941.950012,947.549988,929.799988,936.150024,914.663086,1024529
2016-12-09,942.000000,953.950012,935.049988,941.750000,920.134460,1600112
2016-12-12,931.299988,937.150024,909.000000,910.250000,889.357544,1531811
2016-12-13,915.000000,915.000000,895.000000,906.750000,885.937805,1572248
2016-12-14,908.000000,923.200012,908.000000,914.349976,893.363342,944657
2016-12-15,909.650024,916.750000,901.700012,903.000000,882.273804,958978
2016-12-16,911.950012,911.950012,898.000000,899.900024,879.245117,1041676
2016-12-19,901.400024,902.000000,875.099976,878.400024,858.238586,1905631
2016-12-20,875.500000,882.000000,860.049988,865.700012,845.830078,1811388
2016-12-21,867.200012,876.500000,861.549988,865.549988,845.683533,1321988
2016-12-22,865.549988,874.299988,851.099976,870.299988,850.324463,1472349
2016-12-23,875.000000,885.000000,861.500000,874.000000,853.939514,1325637
2016-12-26,874.000000,885.000000,860.000000,867.799988,847.881775,1313467
2016-12-27,871.900024,877.799988,863.400024,876.000000,855.893494,846898
2016-12-28,876.000000,890.000000,869.549988,875.700012,855.600464,1093720
2016-12-29,879.000000,887.000000,877.000000,880.049988,859.850708,1203203
2016-12-30,884.950012,895.000000,882.500000,891.049988,870.598083,935476
2017-01-02,893.000000,907.500000,882.250000,904.650024,883.886047,1031421
2017-01-03,910.000000,910.000000,893.450012,896.599976,876.020752,2068282
2017-01-04,901.900024,914.500000,897.000000,906.599976,885.791199,1408241
2017-01-05,913.900024,919.900024,901.500000,916.500000,895.464050,2569365
2017-01-06,918.000000,932.500000,914.599976,929.500000,908.165710,1717545
2017-01-09,932.000000,933.049988,906.000000,910.099976,889.210876,1356124
2017-01-10,915.000000,929.000000,907.950012,923.599976,902.401062,1735052
2017-01-11,926.500000,940.599976,921.500000,934.650024,913.197449,1236472
2017-01-12,935.000000,939.349976,926.299988,933.549988,912.122681,955700
2017-01-13,935.549988,938.200012,927.150024,933.250000,911.829590,770385
2017-01-16,930.000000,941.549988,926.900024,935.250000,913.783691,889759
2017-01-17,940.000000,963.500000,937.000000,960.150024,938.112183,1742445
2017-01-18,960.150024,972.450012,960.000000,963.349976,941.238647,1216887
2017-01-19,965.099976,965.750000,954.400024,962.700012,940.603577,770727
2017-01-20,960.299988,977.849976,954.150024,967.200012,945.000366,2190366
2017-01-23,967.400024,973.549988,957.750000,964.700012,942.557800,1206139
2017-01-24,963.500000,979.849976,953.599976,973.450012,951.106873,1748158
2017-01-25,979.000000,981.349976,971.150024,977.700012,955.259338,1128224
2017-01-27,979.799988,989.599976,964.099976,969.599976,947.345276,1043635
2017-01-30,969.000000,979.000000,963.000000,973.200012,950.862549,572175
2017-01-31,972.799988,977.500000,964.000000,970.700012,948.420044,603928
2017-02-01,970.700012,1001.049988,970.200012,991.000000,968.254089,1241463
2017-02-02,989.450012,995.000000,981.950012,989.000000,966.299988,1365514
2017-02-03,990.000000,993.900024,981.049988,985.900024,963.271179,465754
2017-02-06,990.099976,1004.950012,985.500000,992.500000,969.719604,744278
2017-02-07,992.000000,1003.950012,990.200012,999.299988,976.363525,577723
2017-02-08,999.299988,1009.900024,981.000000,997.700012,974.800171,1192386
2017-02-09,999.000000,1005.000000,991.000000,1002.849976,979.832031,493191
2017-02-10,1005.900024,1009.000000,990.500000,993.049988,970.256958,479738
2017-02-13,995.000000,1000.000000,981.500000,984.750000,962.147461,643641
2017-02-14,988.000000,988.049988,970.000000,980.799988,958.288147,604108
2017-02-15,981.200012,986.950012,976.000000,981.700012,959.167480,600970
2017-02-16,985.000000,989.549988,967.750000,969.900024,947.638428,932357
2017-02-17,973.000000,973.400024,955.599976,960.799988,938.747253,1142332
2017-02-20,961.000000,979.950012,953.849976,975.750000,953.354004,1092302
2017-02-21,977.700012,993.950012,976.299988,991.500000,968.742676,885074
2017-02-22,995.099976,1025.750000,993.900024,1020.299988,996.881531,2809160
2017-02-23,1030.000000,1030.000000,1005.349976,1009.000000,985.840942,1580357
2017-02-27,1010.000000,1018.549988,999.000000,1001.950012,978.952759,738246
2017-02-28,1003.099976,1026.800049,998.150024,1024.199951,1000.692017,1368244
2017-03-01,1030.000000,1040.000000,1026.050049,1032.750000,1009.045837,1124115
2017-03-02,1037.900024,1044.750000,1026.400024,1028.750000,1005.137634,1037442
2017-03-03,1027.050049,1027.050049,1006.000000,1013.700012,990.433105,596208
2017-03-06,1020.000000,1033.800049,1016.000000,1029.400024,1005.772705,559268
2017-03-07,1030.550049,1032.599976,1020.500000,1023.950012,1000.447754,429279
2017-03-08,1024.000000,1034.750000,1015.000000,1022.549988,999.079834,1164247
2017-03-09,1028.500000,1040.800049,1025.000000,1031.099976,1007.433594,827512
2017-03-10,1024.099976,1037.199951,1024.099976,1030.250000,1006.603210,579487
2017-03-14,1049.800049,1077.800049,1040.599976,1071.400024,1046.808716,1640301
2017-03-15,1068.000000,1075.500000,1061.099976,1064.050049,1039.627319,619852
2017-03-16,1071.250000,1089.500000,1068.250000,1087.550049,1062.588013,1382416
2017-03-17,1090.250000,1092.199951,1075.000000,1079.449951,1054.673828,782439
2017-03-20,1081.800049,1083.000000,1067.150024,1079.699951,1054.918213,423077
2017-03-21,1081.949951,1084.949951,1063.449951,1068.699951,1044.170654,1431610
2017-03-22,1058.000000,1064.150024,1048.550049,1057.849976,1033.569702,661176
2017-03-23,1060.000000,1070.000000,1054.000000,1061.599976,1037.233643,466635
2017-03-24,1062.800049,1073.000000,1061.050049,1064.250000,1039.822876,435183
2017-03-27,1068.000000,1068.000000,1039.949951,1042.900024,1018.963013,833514
2017-03-28,1045.000000,1061.949951,1045.000000,1057.849976,1033.569702,452398
2017-03-29,1062.000000,1079.000000,1057.849976,1068.099976,1043.584351,1345902
2017-03-30,1068.099976,1074.699951,1062.000000,1070.099976,1045.538452,1171200
2017-03-31,1070.000000,1079.500000,1065.000000,1073.500000,1048.860474,937954
2017-04-03,1074.699951,1098.449951,1068.500000,1089.849976,1064.835205,790370
2017-04-05,1094.000000,1094.650024,1068.800049,1082.550049,1057.702759,927397
2017-04-06,1078.400024,1089.000000,1071.500000,1086.900024,1061.953125,690411
2017-04-07,1077.000000,1089.900024,1073.099976,1082.949951,1058.093506,837821
2017-04-10,1078.400024,1080.449951,1057.050049,1059.199951,1034.888794,757492
2017-04-11,1063.699951,1076.750000,1056.550049,1072.500000,1047.883423,731062
2017-04-12,1075.500000,1081.900024,1063.099976,1070.449951,1045.880371,719256
2017-04-13,1070.449951,1081.400024,1066.150024,1078.300049,1053.550415,328677
2017-04-17,1079.550049,1080.000000,1056.449951,1059.349976,1035.035400,506747
2017-04-18,1062.400024,1068.949951,1037.300049,1040.449951,1016.568909,722855
2017-04-19,1044.000000,1056.000000,1033.699951,1048.900024,1024.825073,398732
2017-04-20,1056.000000,1062.750000,1042.500000,1058.800049,1034.498047,493562
2017-04-21,1065.900024,1071.500000,1054.199951,1065.449951,1040.995117,701515
2017-04-24,1066.099976,1074.349976,1063.699951,1069.949951,1045.391968,363436
2017-04-25,1074.699951,1101.949951,1070.000000,1097.900024,1072.700439,1060527
2017-04-26,1104.900024,1122.000000,1092.750000,1104.650024,1079.295532,1870316
2017-04-27,1104.900024,1109.550049,1092.000000,1105.349976,1079.979614,666287
2017-04-28,1106.599976,1124.949951,1105.349976,1120.449951,1094.732910,1012065
2017-05-02,1123.099976,1137.500000,1100.000000,1112.099976,1086.574463,1031522
2017-05-03,1116.000000,1123.949951,1113.000000,1118.900024,1093.218384,476101
2017-05-04,1118.900024,1135.000000,1117.599976,1132.599976,1106.604004,878814
2017-05-05,1135.000000,1160.000000,1134.000000,1146.800049,1120.478027,1518367
2017-05-08,1150.000000,1173.000000,1143.400024,1167.349976,1140.556396,672001
2017-05-09,1172.449951,1176.849976,1160.099976,1165.300049,1138.553589,734416
2017-05-10,1167.099976,1182.000000,1148.150024,1158.300049,1131.714233,1004939
2017-05-11,1159.000000,1178.900024,1152.300049,1166.449951,1139.677124,1003768
2017-05-12,1170.199951,1179.000000,1127.000000,1132.949951,1106.945679,2500503
2017-05-15,1142.900024,1149.900024,1135.000000,1148.050049,1121.699463,729473
2017-05-16,1148.900024,1149.699951,1129.599976,1142.849976,1116.618774,913600
2017-05-17,1143.000000,1159.000000,1136.550049,1154.949951,1128.440918,579709
2017-05-18,1147.150024,1159.800049,1140.000000,1151.349976,1124.923706,702003
2017-05-19,1139.849976,1144.800049,1098.800049,1123.150024,1097.370850,1732673
2017-05-22,1124.250000,1137.849976,1104.000000,1112.550049,1087.014282,1058940
2017-05-23,1119.949951,1126.550049,1091.449951,1098.900024,1073.677490,1374392
2017-05-24,1095.000000,1107.050049,1080.500000,1091.199951,1066.154297,1551698
2017-05-25,1095.550049,1125.000000,1090.050049,1113.199951,1087.649170,1226634
2017-05-26,1124.949951,1148.800049,1124.000000,1132.449951,1106.457397,915210
2017-05-29,1125.000000,1150.000000,1125.000000,1146.550049,1120.233887,460152
2017-05-30,1150.000000,1166.099976,1147.000000,1159.449951,1132.837646,460978
2017-05-31,1159.000000,1165.000000,1144.550049,1151.199951,1124.777100,1488564
2017-06-01,1150.000000,1162.000000,1133.099976,1160.449951,1133.814575,578030
2017-06-02,1161.199951,1174.900024,1160.199951,1164.300049,1137.576294,437401
2017-06-05,1165.000000,1176.400024,1159.500000,1161.550049,1134.889404,425935
2017-06-06,1162.150024,1165.300049,1141.050049,1153.150024,1126.682495,787798
2017-06-07,1154.000000,1168.000000,1146.000000,1161.500000,1134.840698,531046
2017-06-08,1174.800049,1174.800049,1140.199951,1143.300049,1117.058472,1202971
2017-06-09,1145.000000,1157.599976,1132.150024,1155.750000,1129.222656,559008
2017-06-12,1154.400024,1158.650024,1142.599976,1150.699951,1124.288452,649908
2017-06-13,1151.199951,1154.250000,1142.250000,1149.699951,1123.311523,855507
2017-06-14,1151.000000,1152.849976,1126.250000,1149.599976,1123.213745,931530
2017-06-15,1148.000000,1150.000000,1133.349976,1140.300049,1116.068970,1003963
2017-06-16,1142.699951,1149.800049,1128.449951,1145.400024,1121.060669,1184164
2017-06-19,1149.000000,1158.000000,1137.949951,1154.150024,1129.624634,808994
2017-06-20,1155.099976,1156.849976,1144.500000,1149.449951,1125.024414,804319
2017-06-21,1158.000000,1160.400024,1149.900024,1155.400024,1130.847900,553929
2017-06-22,1157.000000,1171.000000,1156.599976,1162.550049,1137.846191,651018
2017-06-23,1163.000000,1164.500000,1146.099976,1153.650024,1129.135254,596082
2017-06-27,1157.000000,1168.349976,1130.000000,1134.150024,1110.049561,484244
2017-06-28,1125.000000,1128.849976,1099.000000,1109.150024,1085.580933,930404
2017-06-29,1112.000000,1126.949951,1100.000000,1104.550049,1081.078735,460382
2017-06-30,1099.949951,1112.000000,1083.300049,1102.949951,1079.512451,617697
2017-07-03,1107.000000,1123.449951,1104.199951,1120.250000,1096.444946,512386
2017-07-04,1123.800049,1126.449951,1106.800049,1108.550049,1084.993652,549148
2017-07-05,1108.550049,1135.000000,1108.550049,1126.650024,1102.709106,837353
2017-07-06,1135.000000,1144.000000,1127.849976,1132.150024,1108.092163,532283
2017-07-07,1135.000000,1135.400024,1112.050049,1115.449951,1091.746826,364301
2017-07-10,1120.250000,1160.949951,1116.050049,1127.750000,1103.785645,70264
2017-07-11,1125.000000,1135.000000,1122.599976,1131.750000,1107.700562,532133
2017-07-12,1136.000000,1137.400024,1124.099976,1133.699951,1109.609009,373345
2017-07-13,1139.800049,1144.250000,1121.250000,1125.500000,1101.583374,764694
2017-07-14,1128.250000,1128.949951,1112.050049,1117.349976,1093.606567,872831
2017-07-17,1120.599976,1128.699951,1115.250000,1125.449951,1101.534424,1260921
2017-07-18,1118.000000,1150.000000,1117.000000,1146.599976,1122.235107,648737
2017-07-19,1154.949951,1158.000000,1146.050049,1155.849976,1131.288330,964588
2017-07-20,1156.900024,1157.849976,1133.949951,1155.550049,1130.994873,1287749
2017-07-21,1156.000000,1172.500000,1148.000000,1156.099976,1131.533081,2017663
2017-07-24,1151.599976,1159.500000,1140.000000,1155.750000,1131.190674,2063340
2017-07-25,1160.050049,1165.000000,1140.000000,1150.099976,1125.660645,2963793
2017-07-26,1134.000000,1144.800049,1126.000000,1134.000000,1109.902954,1973462
2017-07-27,1136.550049,1153.000000,1136.050049,1148.800049,1124.388184,1033335
2017-07-28,1148.000000,1156.900024,1139.000000,1153.250000,1128.743774,616845
2017-07-31,1154.150024,1164.000000,1146.099976,1161.699951,1137.014282,777721
2017-08-01,1162.000000,1163.000000,1140.500000,1148.199951,1123.800903,1176561
2017-08-02,1150.000000,1152.000000,1135.000000,1144.500000,1120.179688,848781
2017-08-03,1143.000000,1148.900024,1127.099976,1146.099976,1121.745605,997619
2017-08-04,1144.000000,1159.949951,1140.650024,1157.300049,1132.707764,529318
2017-08-07,1160.000000,1160.750000,1142.400024,1149.650024,1125.220337,576280
2017-08-08,1146.000000,1151.500000,1139.099976,1147.349976,1122.968994,600256
2017-08-09,1147.800049,1158.900024,1140.099976,1155.550049,1130.994873,530763
2017-08-10,1154.000000,1160.300049,1146.000000,1151.099976,1126.639282,649594
2017-08-11,1135.650024,1148.750000,1121.199951,1143.900024,1119.592407,843233
2017-08-14,1149.449951,1163.699951,1145.000000,1154.000000,1129.477783,511994
2017-08-16,1154.349976,1155.300049,1129.000000,1141.300049,1117.047729,857454
2017-08-17,1141.300049,1142.800049,1132.000000,1134.949951,1110.832642,494638
2017-08-18,1131.949951,1142.449951,1123.000000,1140.000000,1115.775146,357491
2017-08-21,1141.800049,1141.800049,1128.500000,1134.449951,1110.343140,456594
2017-08-22,1140.099976,1142.599976,1125.949951,1129.449951,1105.449463,568911
2017-08-23,1131.800049,1144.500000,1114.000000,1141.300049,1117.047729,513036
2017-08-24,1140.400024,1145.000000,1131.000000,1135.599976,1111.468750,483362
2017-08-28,1131.500000,1159.750000,1126.099976,1155.900024,1131.337524,751938
2017-08-29,1155.000000,1155.000000,1139.300049,1151.699951,1127.226563,578071
2017-08-30,1149.900024,1160.349976,1144.300049,1153.349976,1128.841431,674280
2017-08-31,1146.349976,1174.000000,1144.300049,1168.550049,1143.718628,1131097
2017-09-01,1174.199951,1219.000000,1166.000000,1215.900024,1190.062500,1523879
2017-09-04,1215.900024,1215.900024,1192.000000,1197.050049,1171.613159,682612
2017-09-05,1201.250000,1223.050049,1200.400024,1206.349976,1180.715454,714964
2017-09-06,1198.349976,1213.449951,1198.000000,1206.050049,1180.421875,370400
2017-09-07,1218.000000,1218.800049,1193.949951,1198.650024,1173.178955,832839
2017-09-08,1195.000000,1206.000000,1190.000000,1203.949951,1178.366455,477517
2017-09-11,1206.000000,1241.000000,1199.599976,1238.050049,1211.741943,843302
2017-09-12,1242.000000,1259.949951,1236.050049,1256.349976,1229.652954,1461215
2017-09-13,1250.050049,1262.000000,1249.000000,1254.949951,1228.282715,913364
2017-09-14,1258.000000,1262.000000,1241.000000,1246.050049,1219.571899,754072
